,loan_column1,id,user_id,loan_timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id,name,ssn,birthday,gender,city,zip_code,visit_column1,visit_id,visit_timestamp,referrer,campaign_name
6220,881,4760758,9263050,1519491723,300000,home purchase,ACCEPTED,7.0,0,Αντύπας Αμπατζιάνης,627-53-2140,1983-04-19,F,Μεσολόγγι,034 65,0,0,0,,
6221,904,54994753,20107404,1518888092,180000,Buying a pet,REJECTED,7.0,0,Ευρυδίκη Ασουχίδου,105-70-4937,1982-01-26,F,Λευκάδα,ΤΚ 48996,0,0,0,,
6222,941,88314314,1290669,1519082768,260000,home purchase,ACCEPTED,8.7,0,Κυπαρισσία Δήμου,907-95-5583,1994-07-17,M,Αγ. Νικόλαος,69680,0,0,0,,
6223,945,61348490,13950791,1518762513,210000,Home purchase,REJECTED,6.7,0,Ιούλιος Τυράλης,066-47-2464,1982-02-18,M,Άμφισσα,ΤΚ 14208,0,0,0,,
6224,978,77998289,78436420,1517710481,40000,Refinance existing loans,REJECTED,7.0,89303326,Χρυσούλα Βασιλειάδη,880-81-9788,1982-01-22,F,Ηράκλειο,09680,0,0,0,,
6225,1034,36382552,87062102,1519362653,120000,Refinance existing loans,REJECTED,14.0,0,Νεόκλεια Μαρκαντωνάκη,283-33-4724,1982-01-09,M,Ναύπλιο,92234,0,0,0,,
6226,1065,77014013,69918584,1518577853,70000,Refinance existing loans,REJECTED,8.7,0,Κλεομένης Μπουλούκος,098-07-0180,1972-12-15,M,Τρίπολη,31878,0,0,0,,
6227,1071,73169417,64103611,1519579356,40000,Buying a pet,REJECTED,14.0,65731175,Βαρσαμία-Πολύδωρα Θασίτου,504-78-0861,1978-09-08,F,Χίος,249 68,758,65731175,1553570665,Google,display2
6228,1071,73169417,64103611,1519579356,40000,Buying a pet,REJECTED,14.0,65731175,Βαρσαμία-Πολύδωρα Θασίτου,504-78-0861,1978-09-08,F,Χίος,249 68,759,65731175,1567037427,Twitter,display2
6229,1071,73169417,64103611,1519579356,40000,Buying a pet,REJECTED,14.0,65731175,Βαρσαμία-Πολύδωρα Θασίτου,504-78-0861,1978-09-08,F,Χίος,249 68,760,65731175,1534795613,Facebook,display3
6230,1108,62739254,31271821,1517752477,60000,Home purchase,REJECTED,6.7,0,Ταξιαρχία Γρίβα,620-27-6994,1980-09-25,F,Ζάκυνθος,220 99,0,0,0,,
6231,1110,82048826,84587440,1519474751,220000,Refinance existing loans,ACCEPTED,6.7,0,Τιμόθεος-Βασίλειος Γιαννακουδάκης,776-88-0136,1996-08-16,M,Τρίκαλα,ΤΚ 92943,0,0,0,,
6232,1118,6105362,81840397,1517523088,240000,buying a pet,REJECTED,7.0,0,Αιμιλία-Ζωή Πατινιωτάκη,169-05-8020,1983-05-22,M,Τρίπολη,62465,0,0,0,,
6233,1153,21539998,19431993,1519383517,280000,Refinance existing loans,REJECTED,8.7,69916663,Ανδρομέδα Πάντου,629-39-6919,1996-01-08,M,Μεσολόγγι,17329,836,69916663,1532191092,Google,display3
6234,1153,21539998,19431993,1519383517,280000,Refinance existing loans,REJECTED,8.7,69916663,Ανδρομέδα Πάντου,629-39-6919,1996-01-08,M,Μεσολόγγι,17329,837,69916663,1542623857,Google,display2
6235,1153,21539998,19431993,1519383517,280000,Refinance existing loans,REJECTED,8.7,69916663,Ανδρομέδα Πάντου,629-39-6919,1996-01-08,M,Μεσολόγγι,17329,838,69916663,1562330221,Twitter,display1
6236,1154,73930055,19431993,1519577147,180000,Buying a pet,ACCEPTED,14.0,65486892,Ανδρομέδα Πάντου,629-39-6919,1996-01-08,M,Μεσολόγγι,17329,839,65486892,1516633823,Facebook,display3
6237,1154,73930055,19431993,1519577147,180000,Buying a pet,ACCEPTED,14.0,65486892,Ανδρομέδα Πάντου,629-39-6919,1996-01-08,M,Μεσολόγγι,17329,840,65486892,1534863808,Google,display3
6238,1202,41202049,34958374,1518043249,90000,Buying a pet,REJECTED,14.0,76064767,Πελοπίδας Σταυρόπουλος,609-94-1869,1992-09-09,F,Τρίκαλα,ΤΚ 40319,871,76064767,1563662391,Twitter,display3
6239,1202,41202049,34958374,1518043249,90000,Buying a pet,REJECTED,14.0,76064767,Πελοπίδας Σταυρόπουλος,609-94-1869,1992-09-09,F,Τρίκαλα,ΤΚ 40319,872,76064767,1513100683,Twitter,display2
6240,1202,41202049,34958374,1518043249,90000,Buying a pet,REJECTED,14.0,76064767,Πελοπίδας Σταυρόπουλος,609-94-1869,1992-09-09,F,Τρίκαλα,ΤΚ 40319,873,76064767,1521240772,Google,display2
6241,1202,41202049,34958374,1518043249,90000,Buying a pet,REJECTED,14.0,76064767,Πελοπίδας Σταυρόπουλος,609-94-1869,1992-09-09,F,Τρίκαλα,ΤΚ 40319,874,76064767,1538926116,Facebook,display3
6242,1202,41202049,34958374,1518043249,90000,Buying a pet,REJECTED,14.0,76064767,Πελοπίδας Σταυρόπουλος,609-94-1869,1992-09-09,F,Τρίκαλα,ΤΚ 40319,875,76064767,1511576949,Twitter,display3
6243,1231,76184215,79159789,1518235298,270000,Refinance existing loans,ACCEPTED,14.0,0,Τιμολέων-Μακάριος Παππάς,393-91-9982,1972-08-15,M,Καρδίτσα,655 41,0,0,0,,
6244,1276,40371959,16377956,1518540851,260000,Refinance existing loans,REJECTED,6.7,0,Λευκοθέα Μενγκ,612-10-4040,1974-02-19,F,Ρόδος,90785,0,0,0,,
6245,1281,29257439,44420593,1519109545,90000,home purchase,ACCEPTED,6.7,0,Θεμιστόκλεια Τομπουλίδου,074-41-1416,1987-04-16,F,Καστοριά,16987,0,0,0,,
6246,1318,6785097,44452336,1518289949,70000,Refinance existing loans,REJECTED,7.0,0,Χιονιά Τρομπούκη,431-75-2149,1973-06-27,M,Χίος,86809,0,0,0,,
6247,1366,95679578,60346274,1518727517,220000,home purchase,ACCEPTED,7.0,0,Χαρίκλεια Μαυροπούλου,645-31-5042,1994-01-13,F,Κιλκίς,466 76,0,0,0,,
6248,1408,18973519,81114728,1517608878,240000,Home purchase,REJECTED,7.0,0,Σοφοκλής Μανούκας,450-37-0953,1971-10-20,F,Ιωάννινα,177 74,0,0,0,,
6249,1442,74329691,72932524,1518554828,190000,buying a pet,REJECTED,14.0,0,Σταματίνα Χωρινού,380-61-5835,1996-08-20,M,Άμφισσα,88444,0,0,0,,
6250,1473,9189831,4431633,1519695869,50000,home purchase,REJECTED,8.7,0,Αίας Μαστρογιώργης,371-51-5237,1987-12-24,F,Άρτα,41806,0,0,0,,
6251,1578,92318156,36464751,1519517574,200000,buying a pet,ACCEPTED,14.0,0,Καλλιρρόη Συνοδινού,913-37-0438,1992-03-16,F,Θεσσαλονίκη,ΤΚ 08689,0,0,0,,
6252,1589,92499898,13507352,1517621695,40000,Refinance existing loans,REJECTED,8.7,6961284,Αριστείδης Σιγανός,885-67-5997,1993-02-02,M,Κατερίνη,ΤΚ 030 53,1189,6961284,1530799323,Google,display2
6253,1589,92499898,13507352,1517621695,40000,Refinance existing loans,REJECTED,8.7,6961284,Αριστείδης Σιγανός,885-67-5997,1993-02-02,M,Κατερίνη,ΤΚ 030 53,1190,6961284,1559389958,Facebook,display1
6254,1589,92499898,13507352,1517621695,40000,Refinance existing loans,REJECTED,8.7,6961284,Αριστείδης Σιγανός,885-67-5997,1993-02-02,M,Κατερίνη,ΤΚ 030 53,1191,6961284,1528782980,Google,display2
6255,1589,92499898,13507352,1517621695,40000,Refinance existing loans,REJECTED,8.7,6961284,Αριστείδης Σιγανός,885-67-5997,1993-02-02,M,Κατερίνη,ΤΚ 030 53,1192,6961284,1554786645,Google,display3
6256,1589,92499898,13507352,1517621695,40000,Refinance existing loans,REJECTED,8.7,6961284,Αριστείδης Σιγανός,885-67-5997,1993-02-02,M,Κατερίνη,ΤΚ 030 53,1193,6961284,1528427912,Facebook,display2
6257,1593,30956209,87117560,1519223429,120000,Refinance existing loans,REJECTED,8.7,0,Διαμάντω Γκάγκα,323-51-6011,1994-08-29,F,Κιλκίς,ΤΚ 71304,0,0,0,,
6258,1615,76077649,13707340,1518756416,150000,Refinance existing loans,REJECTED,14.0,24335536,Μαριλένα Καρακώστα,776-64-7077,1990-04-11,M,Καλαμάτα,ΤΚ 174 18,1203,24335536,1543031495,Facebook,display3
6259,1615,76077649,13707340,1518756416,150000,Refinance existing loans,REJECTED,14.0,24335536,Μαριλένα Καρακώστα,776-64-7077,1990-04-11,M,Καλαμάτα,ΤΚ 174 18,1204,24335536,1545042742,Twitter,display3
6260,1615,76077649,13707340,1518756416,150000,Refinance existing loans,REJECTED,14.0,24335536,Μαριλένα Καρακώστα,776-64-7077,1990-04-11,M,Καλαμάτα,ΤΚ 174 18,1205,24335536,1535203836,Facebook,display3
6261,1615,76077649,13707340,1518756416,150000,Refinance existing loans,REJECTED,14.0,24335536,Μαριλένα Καρακώστα,776-64-7077,1990-04-11,M,Καλαμάτα,ΤΚ 174 18,1206,24335536,1535214612,Google,display1
6262,1615,76077649,13707340,1518756416,150000,Refinance existing loans,REJECTED,14.0,24335536,Μαριλένα Καρακώστα,776-64-7077,1990-04-11,M,Καλαμάτα,ΤΚ 174 18,1207,24335536,1555954037,Google,display1
6263,1654,56565407,196591,1519034993,80000,home purchase,REJECTED,14.0,0,Φιλιώ Πέτρου,333-04-6526,1980-03-15,F,Ρέθυμνο,ΤΚ 05554,0,0,0,,
6264,1682,81798008,66075095,1518610779,120000,Buying a pet,ACCEPTED,8.7,55013770,Ιάκωβος Περιστερόπουλος,172-63-9255,1983-09-11,F,Καστοριά,956 12,1236,55013770,1559038415,Google,display3
6265,1682,81798008,66075095,1518610779,120000,Buying a pet,ACCEPTED,8.7,55013770,Ιάκωβος Περιστερόπουλος,172-63-9255,1983-09-11,F,Καστοριά,956 12,1237,55013770,1510424500,Facebook,display3
6266,1682,81798008,66075095,1518610779,120000,Buying a pet,ACCEPTED,8.7,55013770,Ιάκωβος Περιστερόπουλος,172-63-9255,1983-09-11,F,Καστοριά,956 12,1238,55013770,1548029092,Twitter,display3
6267,1682,81798008,66075095,1518610779,120000,Buying a pet,ACCEPTED,8.7,55013770,Ιάκωβος Περιστερόπουλος,172-63-9255,1983-09-11,F,Καστοριά,956 12,1239,55013770,1552522647,Twitter,display3
6268,1682,81798008,66075095,1518610779,120000,Buying a pet,ACCEPTED,8.7,55013770,Ιάκωβος Περιστερόπουλος,172-63-9255,1983-09-11,F,Καστοριά,956 12,1240,55013770,1523594201,Facebook,display3
6269,1722,64181366,34101241,1518890988,270000,Refinance existing loans,ACCEPTED,7.0,0,Ανάργυρος Τσιαμίτας,201-23-0205,1986-04-11,M,Σάμος,ΤΚ 953 02,0,0,0,,
6270,1748,3495934,73115236,1518872471,80000,Home purchase,ACCEPTED,8.7,0,Πολυχρόνιος Βαλαβάνης,319-10-7155,1975-06-17,M,Γρεβενά,27084,0,0,0,,
6271,1763,31160516,15737423,1519088090,20000,Refinance existing loans,ACCEPTED,7.0,0,Λητώ-Χριστιάνα Βασιλοπούλου,583-52-4072,1993-05-20,F,Πολύγυρος,35033,0,0,0,,
6272,1774,17892201,76049583,1517669023,270000,Buying a pet,ACCEPTED,6.7,0,Βησσαρία-Ρουμπίνη Γκούβα,238-93-4024,1990-08-27,M,Τρίπολη,ΤΚ 451 04,0,0,0,,
6273,1801,82708727,1856455,1517728559,180000,Refinance existing loans,ACCEPTED,7.0,0,Θεόδουλος Μακρυκώστας,054-74-2485,1979-08-02,F,Θεσσαλονίκη,ΤΚ 65975,0,0,0,,
6274,1855,34499158,78403663,1518804207,190000,Refinance existing loans,ACCEPTED,7.0,0,Συμεώνη Ραδιοπούλου,056-99-0433,1971-05-05,F,Αγ. Νικόλαος,410 81,0,0,0,,
6275,1982,26420241,8166765,1518630110,290000,Buying a pet,REJECTED,6.7,0,Αμαλία Πουλίδα,069-28-2553,1990-08-14,M,Σπάρτη,ΤΚ 540 38,0,0,0,,
6276,2013,11444280,36163925,1518058820,60000,home purchase,ACCEPTED,14.0,86588671,Κλεάνθης Ντόβας,474-05-0921,1984-06-23,F,Τρίπολη,585 54,1489,86588671,1512191127,Twitter,display2
6277,2013,11444280,36163925,1518058820,60000,home purchase,ACCEPTED,14.0,86588671,Κλεάνθης Ντόβας,474-05-0921,1984-06-23,F,Τρίπολη,585 54,1490,86588671,1535629257,Google,display3
6278,2019,23864271,42305891,1518436687,280000,Home purchase,ACCEPTED,6.7,0,Συμεών Ρίζος,839-77-2636,1973-08-25,F,Κατερίνη,78569,0,0,0,,
6279,2062,1472427,91591511,1518909120,100000,Refinance existing loans,REJECTED,6.7,0,Πολύκαρπος Μωραΐτης,394-62-6372,1972-04-19,M,Πάτρα,20896,0,0,0,,
6280,2104,53577998,72176484,1518319720,180000,Refinance existing loans,REJECTED,14.0,0,Γιώργος Ντόβας,802-69-8436,1981-07-13,F,Βέροια,40080,0,0,0,,
6281,2109,79497820,33964219,1519121818,90000,home purchase,ACCEPTED,7.0,0,Ρήγας Αποστολίδης,124-96-2025,1983-02-25,M,Σπάρτη,55371,0,0,0,,
6282,2131,32032063,55005182,1519326766,60000,Buying a pet,REJECTED,8.7,0,Τσαμπίκος-Ζήνων Σαρρός,095-82-7602,1977-07-27,M,Πύργος,ΤΚ 892 65,0,0,0,,
6283,2191,96036220,69651547,1518166536,60000,Buying a pet,REJECTED,8.7,89421389,Λάμπρος Αξαόπουλος,820-27-0346,1990-10-15,F,Σπάρτη,ΤΚ 916 23,1630,89421389,1567475407,Google,display2
6284,2191,96036220,69651547,1518166536,60000,Buying a pet,REJECTED,8.7,89421389,Λάμπρος Αξαόπουλος,820-27-0346,1990-10-15,F,Σπάρτη,ΤΚ 916 23,1631,89421389,1514134796,Twitter,display3
6285,2191,96036220,69651547,1518166536,60000,Buying a pet,REJECTED,8.7,89421389,Λάμπρος Αξαόπουλος,820-27-0346,1990-10-15,F,Σπάρτη,ΤΚ 916 23,1632,89421389,1555449970,Facebook,display2
6286,2191,96036220,69651547,1518166536,60000,Buying a pet,REJECTED,8.7,89421389,Λάμπρος Αξαόπουλος,820-27-0346,1990-10-15,F,Σπάρτη,ΤΚ 916 23,1633,89421389,1516277829,Google,display3
6287,2191,96036220,69651547,1518166536,60000,Buying a pet,REJECTED,8.7,89421389,Λάμπρος Αξαόπουλος,820-27-0346,1990-10-15,F,Σπάρτη,ΤΚ 916 23,1634,89421389,1508389236,Facebook,display1
6288,2220,42623469,41087200,1518353644,80000,Refinance existing loans,ACCEPTED,8.7,0,Λεώνη Κολαΐτου,350-90-4658,1995-03-25,M,Ναύπλιο,938 57,0,0,0,,
6289,2222,47301770,4889029,1518952908,70000,home purchase,REJECTED,14.0,0,Ορέστης Φιλιππάκης,521-82-5873,1985-09-27,F,Ρέθυμνο,17945,0,0,0,,
6290,2229,99673895,70512039,1518832049,60000,Refinance existing loans,ACCEPTED,14.0,0,Θεώνη Ντζιαβίδα,615-91-8130,1986-01-06,F,Βόλος,15851,0,0,0,,
6291,2280,67977703,48747986,1518732099,240000,Refinance existing loans,REJECTED,8.7,0,Ελισάβετ Κωστοπούλου,559-86-7347,1970-11-21,M,Ερμούπολη,380 47,0,0,0,,
6292,2302,8964542,29901416,1519082444,210000,Buying a pet,ACCEPTED,6.7,0,Πανορμίτης Αβραμιώτης,809-28-3281,1989-05-21,M,Έδεσσα,23987,0,0,0,,
6293,2340,8242273,50335599,1518173405,90000,Refinance existing loans,ACCEPTED,6.7,38972875,Προδρομία Μαυροπούλου,174-77-5353,1992-06-08,M,Γρεβενά,20129,1744,38972875,1543644049,Google,display1
6294,2340,8242273,50335599,1518173405,90000,Refinance existing loans,ACCEPTED,6.7,38972875,Προδρομία Μαυροπούλου,174-77-5353,1992-06-08,M,Γρεβενά,20129,1745,38972875,1527284799,Google,display3
6295,2340,8242273,50335599,1518173405,90000,Refinance existing loans,ACCEPTED,6.7,38972875,Προδρομία Μαυροπούλου,174-77-5353,1992-06-08,M,Γρεβενά,20129,1746,38972875,1525807931,Google,display2
6296,2340,8242273,50335599,1518173405,90000,Refinance existing loans,ACCEPTED,6.7,38972875,Προδρομία Μαυροπούλου,174-77-5353,1992-06-08,M,Γρεβενά,20129,1747,38972875,1569119960,Twitter,display1
6297,2391,93521221,53919368,1519418801,240000,Buying a pet,REJECTED,7.0,0,Φωτεινή Γκάβρου,559-55-9603,1982-04-27,M,Αργοστόλι,ΤΚ 500 97,0,0,0,,
6298,2420,36799776,36388024,1517884318,50000,Home purchase,ACCEPTED,8.7,0,Ανδριανή Καλαϊτζοπούλου,662-66-5159,1978-11-14,F,Έδεσσα,ΤΚ 619 63,0,0,0,,
6299,2432,83326635,50325889,1519160551,90000,Home purchase,REJECTED,14.0,0,Βησσαρία Καραογλάνη,666-76-9059,1973-05-14,M,Πολύγυρος,05651,0,0,0,,
6300,2458,24810482,2300884,1519285224,220000,Home purchase,ACCEPTED,7.0,21556366,Ιουλιανός Ρέντας,913-16-9163,1975-03-26,F,Κατερίνη,ΤΚ 446 77,1838,21556366,1551735492,Twitter,display1
6301,2458,24810482,2300884,1519285224,220000,Home purchase,ACCEPTED,7.0,21556366,Ιουλιανός Ρέντας,913-16-9163,1975-03-26,F,Κατερίνη,ΤΚ 446 77,1839,21556366,1556980483,Twitter,display2
6302,2458,24810482,2300884,1519285224,220000,Home purchase,ACCEPTED,7.0,21556366,Ιουλιανός Ρέντας,913-16-9163,1975-03-26,F,Κατερίνη,ΤΚ 446 77,1840,21556366,1532319128,Google,display1
6303,2495,98168257,69875752,1519696573,100000,Home purchase,ACCEPTED,14.0,0,Δίκαιος Ακαλίδης,052-55-4015,1971-03-08,M,Τρίκαλα,553 82,0,0,0,,
6304,2502,78750960,56491443,1518166776,100000,Buying a pet,REJECTED,8.7,0,Θουκυδίδης Γιωτάκης,048-96-7348,1974-09-17,M,Δράμα,ΤΚ 36638,0,0,0,,
6305,2520,63701409,23555410,1519153724,240000,Refinance existing loans,REJECTED,8.7,0,Ελευθερία Πατσουρέα,452-84-7174,1990-08-08,M,Χίος,47610,0,0,0,,
6306,2557,38369589,20107336,1518831632,270000,Buying a pet,REJECTED,8.7,0,Σμαράγδα Χωρινού,952-69-6232,1990-04-10,M,Αλεξανδρούπολη,ΤΚ 463 11,0,0,0,,
6307,2601,55432266,83874845,1517855765,50000,Refinance existing loans,REJECTED,7.0,36161119,Ζηνόβιος Κουλουριώτης,556-84-2478,1990-05-13,F,Θεσσαλονίκη,ΤΚ 31301,1928,36161119,1512296757,Facebook,display2
6308,2602,12826813,83874845,1517744316,180000,Buying a pet,REJECTED,7.0,0,Ζηνόβιος Κουλουριώτης,556-84-2478,1990-05-13,F,Θεσσαλονίκη,ΤΚ 31301,0,0,0,,
6309,2607,56241465,98896155,1518805987,100000,Refinance existing loans,REJECTED,7.0,72645630,Ανάργυρη Καπουρνιώτη,295-93-6394,1992-01-21,F,Κέρκυρα,35387,1935,72645630,1532173120,Google,display1
6310,2607,56241465,98896155,1518805987,100000,Refinance existing loans,REJECTED,7.0,72645630,Ανάργυρη Καπουρνιώτη,295-93-6394,1992-01-21,F,Κέρκυρα,35387,1936,72645630,1509020230,Google,display2
6311,2607,56241465,98896155,1518805987,100000,Refinance existing loans,REJECTED,7.0,72645630,Ανάργυρη Καπουρνιώτη,295-93-6394,1992-01-21,F,Κέρκυρα,35387,1937,72645630,1561480122,Twitter,display3
6312,2669,90615751,10067673,1519770774,220000,buying a pet,ACCEPTED,8.7,5457981,Μαρτίνος Κιοσές,888-78-7141,1978-01-07,F,Καβάλα,38175,1993,5457981,1567479072,Twitter,display2
6313,2697,98988297,48485551,1518826618,240000,Buying a pet,ACCEPTED,7.0,0,Αθανασία Φασατάκη,479-35-4027,1994-12-24,M,Άρτα,ΤΚ 887 59,0,0,0,,
6314,2829,40671416,64063715,1519196993,40000,Refinance existing loans,ACCEPTED,6.7,0,Νικήτας-Εφραίμ Μποζίκης,480-43-5336,1984-03-20,M,Λευκάδα,79969,0,0,0,,
6315,2835,1192436,4974000,1518652112,50000,Refinance existing loans,REJECTED,8.7,47594318,Αγλαΐα Μαγκανάρη,571-61-7211,1995-06-01,M,Θεσσαλονίκη,08008,2125,47594318,1567952999,Twitter,display2
6316,2835,1192436,4974000,1518652112,50000,Refinance existing loans,REJECTED,8.7,47594318,Αγλαΐα Μαγκανάρη,571-61-7211,1995-06-01,M,Θεσσαλονίκη,08008,2126,47594318,1526097916,Google,display1
6317,2840,67897478,57589453,1519477597,170000,home purchase,ACCEPTED,6.7,0,Θεανώ Κυρούδη,472-00-8843,1990-07-21,F,Κοζάνη,67124,0,0,0,,
6318,2848,68556154,1909466,1519546360,200000,Refinance existing loans,REJECTED,14.0,0,Μαργαρίτα Πολέμη,223-08-9316,1992-11-22,M,Δράμα,42942,0,0,0,,
6319,2874,41084204,62423434,1519535675,80000,Refinance existing loans,ACCEPTED,6.7,69665998,Αλέξανδρος Κουτσικόπουλος,493-63-9949,1991-09-02,M,Μεσολόγγι,91338,2158,69665998,1563587934,Google,display1
6320,2874,41084204,62423434,1519535675,80000,Refinance existing loans,ACCEPTED,6.7,69665998,Αλέξανδρος Κουτσικόπουλος,493-63-9949,1991-09-02,M,Μεσολόγγι,91338,2159,69665998,1515899832,Google,display2
